lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,alpha.31,kappa
# Adaptation terminated
# Step size = 0.389941
# Diagonal elements of inverse mass matrix:
# 0.0136714, 0.0138405, 0.0142458, 0.0120083, 0.0442404, 0.0396619, 0.0367165, 0.0458599, 0.0397475, 0.0388358, 0.0566981, 0.0244125, 0.0342435, 0.0332419, 0.0583725, 0.0338551, 0.0538114, 0.0472021, 0.0317692, 0.0434542, 0.0600762, 0.0498804, 0.013865, 0.0195583, 0.0470349, 0.0315084, 0.0356537, 0.0433257, 0.0676773, 0.0300149, 0.0326694, 0.0669048, 0.0455779, 0.0444288, 0.047319, 0.0251392
1482.17,0.94995,0.389941,3,7,0,-1466.06,1.74071,1.59275,1.80066,2.37041,0.0208158,0.0998383,0.119472,0.186774,0.276029,-0.0114118,-0.284182,0.502231,0.0161063,0.369732,-0.493211,0.037377,-0.282297,-0.148765,0.326491,-0.588242,-0.469919,-0.2007,1.65527,1.12815,-0.298514,0.375961,0.192861,-0.161514,-1.19788,0.653115,0.389335,-0.88969,0.0739376,-0.160108,-0.21977,0.681603
1469.37,0.548332,0.389941,3,7,0,-1454.09,1.87959,1.75193,1.70018,2.36439,-0.305169,0.0518412,-0.0236697,0.30228,0.105148,0.16033,-0.106291,0.594097,-0.016669,-0.00208698,-0.445009,-0.227866,-0.308314,0.0769095,0.171392,-0.40634,-0.569852,-0.257633,1.7294,1.12242,-0.644487,0.596369,0.0605007,-0.0981312,-1.13103,0.553466,0.355535,-0.778498,0.0661243,-0.412986,-0.320239,0.738458
1475.83,0.859169,0.389941,3,7,0,-1445.66,1.95526,1.85395,2.04163,2.53966,-0.43486,-0.0742274,-0.136074,-0.524873,0.126378,-0.0227935,-0.779038,0.526055,0.188624,0.367156,-1.02121,-0.00207989,-0.356268,-0.605705,0.578275,-0.433835,-0.457705,-0.329824,1.43144,0.732804,0.014097,-0.186842,0.109878,-0.0774646,-1.35223,0.413502,0.205455,-0.981186,-0.510425,-0.0164375,-0.206742,0.454417
1479.71,0.933906,0.389941,3,7,0,-1461.62,1.85283,1.72938,1.93597,2.59312,-0.25642,-0.106476,-0.0245701,-0.222409,0.0479538,0.0020955,-0.675343,0.516924,0.134676,0.18937,-1.17133,-0.0434993,-0.395486,-0.249899,0.409575,-0.412937,-0.273337,-0.398766,1.37825,0.702066,-0.537996,0.0150905,0.189803,0.0780618,-1.34217,0.38571,0.00199466,-1.08984,-0.24485,0.00946547,-0.376505,0.592626
1478.69,0.759724,0.389941,3,15,0,-1461.04,1.86128,1.91198,1.81249,2.56227,-0.325528,-0.0140334,-0.156164,-0.0541117,0.227961,0.0467871,-0.266518,0.658688,-0.115788,0.190106,-0.959613,0.00355483,-0.101,-0.505422,0.210655,-0.517276,-0.624971,-0.225682,1.67722,1.1438,-0.207349,0.278755,-0.142234,-0.301825,-0.670992,0.37652,0.396515,-0.629708,-0.482385,-0.306062,-0.12784,0.50113
1475.56,0.986984,0.389941,3,7,0,-1460.96,1.87564,1.84627,1.83792,2.44004,-0.19965,0.000163633,-0.287491,0.0246723,-0.179085,0.0719755,-0.375966,0.585499,-0.105536,0.342595,-0.971436,0.0617854,-0.283505,-0.722163,0.101232,-0.330656,-0.631736,-0.338193,1.63607,1.14116,-0.26019,0.349854,-0.0782038,-0.311763,-0.690177,0.607421,0.152685,-0.843205,-0.442057,-0.646612,-0.110198,0.581246
1485.74,1,0.389941,3,7,0,-1467.74,1.78666,1.74161,1.84175,2.52817,-0.414873,0.0371138,0.135413,-0.162521,0.300404,0.0408241,-0.744465,0.582921,-0.108573,0.164528,-0.561087,0.129173,-0.28227,-0.548523,0.57253,-0.255987,-0.417169,-0.277422,1.59299,0.797978,-0.068491,0.311706,-0.0683178,-0.0256938,-0.860491,0.506042,0.388575,-1.04847,-0.386845,-0.125777,-0.215607,0.573604
1481.66,0.544283,0.389941,3,15,0,-1464.45,1.70488,1.77157,1.79083,2.50544,-0.154271,0.133164,0.0396811,-0.0359072,0.0776598,0.261297,-0.0892829,0.624192,0.254608,0.375505,-0.987787,-0.0593845,-0.305563,-0.166159,0.337334,0.0369685,-0.566884,-0.646369,1.65538,1.17645,-0.439262,0.123935,0.136126,-0.335457,-1.44273,0.53516,0.300437,-0.35591,-0.117648,-0.0366098,-0.17326,0.575792
1484.9,0.996336,0.389941,3,7,0,-1472.11,1.77758,1.71868,1.7763,2.42196,-0.175752,0.065209,0.0457169,-0.00504626,0.370435,0.021214,-0.771674,0.598923,0.211632,0.254887,-0.327924,0.13849,-0.301534,-0.289566,0.606933,-0.310073,-0.258823,0.0193012,1.67024,0.856722,0.0191724,0.420789,0.162935,0.222098,-0.672552,0.587633,0.432355,-0.833834,-0.164481,-0.0137682,-0.0933403,0.490487
1482.92,0.85284,0.389941,3,15,0,-1469.43,1.76761,1.66736,1.78553,2.45677,-0.322707,0.114959,0.088581,-0.084993,0.00742449,0.00147253,-0.378601,0.322355,0.105884,0.370644,-0.400305,-0.0869069,-0.451945,-0.365455,0.180579,-0.408324,-0.43396,-0.538109,1.71401,1.08597,-0.344118,0.185771,-0.0138976,-0.0858252,-1.20366,0.357295,0.42249,-1.00469,-0.345912,-0.117001,-0.165674,0.538192
1482.65,0.974035,0.389941,3,15,0,-1470.76,1.93054,1.78601,1.86844,2.50194,-0.306625,0.0769794,0.157228,-0.0425634,0.173199,-0.0906454,-0.449954,0.32229,0.156884,0.311081,-0.512454,-0.204828,-0.484362,-0.550676,0.292505,-0.502736,-0.457086,-0.488849,1.63827,1.21008,-0.235003,0.270001,0.234775,-0.0146839,-0.892417,0.391785,0.365957,-0.681395,-0.168485,-0.0988453,-0.386863,0.494498
1471.59,0.724367,0.389941,3,7,0,-1458.76,1.70489,1.81769,1.80605,2.38159,-0.318804,0.0654353,-0.0882442,-0.0850749,0.460914,-0.124358,-0.260208,0.442447,0.569479,0.263901,-1.03717,-0.329506,-0.130243,-0.160372,0.365038,-0.577503,-0.91657,-0.397012,1.56475,1.02852,-0.193144,0.454744,0.28755,-0.071258,-0.85153,0.482222,0.34686,-0.363445,-0.451854,-0.543815,-0.15786,0.58953
1473.08,0.982313,0.389941,3,15,0,-1451.51,1.82474,1.698,1.85872,2.41398,-0.129779,-0.1537,0.134531,-0.0748916,-0.199713,0.348647,-0.596768,0.713004,-0.420996,0.226139,-0.516627,0.0693122,-0.509994,-0.496735,0.464181,0.161889,-0.301457,-0.169991,1.64695,0.912917,-0.358519,-0.0358846,-0.07412,-0.273975,-1.43908,0.497417,0.275212,-0.962842,-0.0757746,0.160275,-0.34182,0.532079
1475.55,0.967156,0.389941,3,7,0,-1454.69,1.76486,1.76233,1.82346,2.4121,-0.300908,-0.00208501,0.096925,-0.150249,-0.101431,0.42764,-0.544173,0.71678,-0.279725,0.151885,-0.473316,0.0754464,-0.549259,-0.588255,0.434782,0.16264,-0.272718,-0.32902,1.64468,0.994443,-0.279137,-0.0517601,0.0380122,-0.396752,-1.47683,0.458868,0.183387,-0.988052,-0.201649,0.159927,-0.209221,0.536895
1479.1,0.909939,0.389941,3,15,0,-1457.94,1.7562,1.66773,1.76456,2.44612,-0.0594907,0.172741,0.0620843,-0.0814959,0.230079,-0.0181779,-0.581875,0.742043,-0.144734,0.271501,-0.464004,-0.075764,-0.264363,-0.00341049,0.368812,-0.149097,-0.416112,-0.0608295,1.71873,1.1866,-0.0470642,0.511993,0.213841,-0.228247,-0.565457,0.674924,0.419078,-0.461051,-0.29215,-0.0665675,-0.336922,0.770742
1475.88,0.956328,0.389941,3,7,0,-1461.06,1.74376,1.69395,1.86659,2.48315,-0.472665,0.141328,0.156463,0.071507,0.262649,0.387944,-0.345827,0.439881,0.492462,0.271201,-0.625212,0.179637,-0.335025,-0.430672,0.558936,-0.280076,-0.520809,-0.373322,1.64073,0.923859,-0.323752,0.111864,0.189924,0.123911,-1.91819,0.46649,0.268244,-0.765839,0.0744845,-0.0689818,-0.0654394,0.446859
1474.84,0.985296,0.389941,3,15,0,-1456.33,1.90447,1.88365,1.82861,2.49905,0.110841,-0.358585,-0.056419,-0.496829,0.155139,0.0400314,-0.689532,0.856083,-0.225793,-0.11963,-0.497889,-0.174453,-0.384289,-0.266571,0.369291,-0.289685,-0.634175,-0.120171,1.41262,0.86527,-0.245524,0.261396,0.0054622,-0.207527,-0.632454,0.404867,0.224855,-0.6236,-0.126274,-0.205224,-0.265768,0.56088
1475.66,0.974449,0.389941,3,7,0,-1455.81,1.89634,1.67699,1.89611,2.52777,-0.361741,-0.00796776,0.118075,-0.101629,0.20976,0.0992101,-0.533218,0.612684,0.0650293,-0.179665,-0.701196,0.0163225,-0.813602,-0.123018,0.665925,-0.00250695,-0.788312,-0.409053,1.55671,0.848628,-0.144652,0.390027,0.172189,0.205309,-0.832504,0.460278,0.123127,-0.620019,-0.448286,-0.259902,-0.415486,0.408627
1478.5,1,0.389941,3,7,0,-1463.97,1.7247,1.84878,1.78621,2.4664,-0.180932,0.210797,-0.195118,-0.131863,0.130286,-0.0984772,-0.475022,0.507411,0.145688,0.446384,-0.63895,-0.0537386,-0.179924,-0.181095,0.198716,-0.312647,-0.168626,-0.27223,1.60088,0.978353,-0.710398,-0.0482875,0.065531,-0.334911,-1.16437,0.560317,0.371452,-0.712011,0.0852065,0.104122,-0.0135416,0.650837
1477.84,0.835661,0.389941,3,7,0,-1461.62,1.85458,1.63095,1.82591,2.39317,-0.398767,-0.0738254,0.276624,-0.00469566,0.283277,0.319076,-0.459921,0.692167,0.173581,0.0939348,-0.830171,0.0719122,-0.500649,-0.523563,0.675396,-0.0347715,-0.883407,-0.309975,1.58363,1.01188,0.150741,0.506146,0.1596,0.144082,-0.924958,0.502355,0.267687,-0.768269,-0.53704,-0.391971,-0.336847,0.535613
1468.56,0.758348,0.389941,3,7,0,-1457.77,1.79387,1.92198,1.71309,2.34875,-0.170304,0.25265,-0.315378,-0.0829632,0.142422,0.00162316,-0.441478,0.542631,0.158398,0.385642,-0.397921,-0.0602251,-0.07515,-0.183767,0.240592,-0.427769,-0.0844405,-0.508692,1.67489,1.03152,-0.63804,-0.0823167,0.0125478,-0.365585,-0.927453,0.583465,0.471108,-0.695487,0.221082,0.206885,0.05887,0.580494
1468.25,0.983984,0.389941,4,15,0,-1445.9,1.26259,1.43286,1.58413,2.18825,0.320114,0.401372,0.350053,-0.0276438,0.387645,0.264372,-0.00150213,0.75863,0.462834,0.715154,-0.39257,0.523188,-0.0243881,0.0947677,0.570596,-0.459902,0.0807821,-0.2335,1.9302,1.32037,-0.307023,0.336518,0.16456,0.266361,-0.564504,0.914311,0.685922,-0.41046,0.404299,0.270059,0.191847,0.711733
1468.58,0.885402,0.389941,3,15,0,-1448.09,1.78137,1.54401,1.51995,2.24806,0.205598,0.087661,0.21932,0.32242,0.371643,0.256428,-0.802301,0.697452,0.467245,0.511446,-0.78871,0.0112762,0.176415,-0.193767,0.779483,-0.0147261,-0.708407,0.243757,1.91127,1.30828,0.07065,0.292603,0.244179,0.166566,-0.459179,0.594733,0.74212,-0.273006,-0.159506,0.0204305,-0.0432663,0.460142
1474.96,0.999034,0.389941,3,7,0,-1451.19,1.57794,1.53346,1.71594,2.3206,-0.255908,0.40987,0.333551,-0.11577,0.412279,0.27016,0.345973,0.898783,0.215018,0.407588,-0.0800284,0.147521,-0.397742,-0.052097,0.539188,-0.00791168,-0.0497881,-0.309715,1.77072,1.13708,-0.131628,0.564676,0.418892,0.101866,-0.839685,0.882568,0.372655,-0.589119,0.0943142,0.10042,0.0589601,0.707214
1474.69,0.952757,0.389941,4,31,0,-1459.39,1.74874,1.69055,1.87729,2.35208,-0.286049,0.0385134,0.0166349,0.160115,-0.098832,0.214943,-1.11289,0.352258,0.296308,0.261811,-0.985141,-0.100849,0.0291379,-0.38365,0.331523,-0.353329,-0.585177,0.100159,1.60771,1.05103,-0.21538,0.152629,-0.178332,-0.0157064,-0.895886,0.418231,0.254356,-0.716124,-0.189234,-0.272132,-0.150403,0.559597
1478.87,0.978169,0.389941,3,7,0,-1459.94,1.90152,1.85479,1.81937,2.52963,-0.41731,0.148823,-0.100995,-0.176195,0.122148,-0.178528,-0.259679,0.669137,-0.106912,0.10849,-0.494802,0.143539,-0.633448,-0.574237,0.503187,0.00291121,-0.365575,-0.697804,1.58938,0.848785,-0.352631,0.209653,0.395921,-0.0332729,-1.51715,0.475166,0.244031,-0.592663,-0.380739,0.0205893,-0.414441,0.577334
1476.88,0.904978,0.389941,4,15,0,-1456.69,1.66067,1.64654,1.57419,2.23078,-0.0103588,0.2155,0.3426,0.0361153,0.448763,0.613533,-0.684921,0.488133,0.467026,0.535811,-0.824486,0.0116681,0.0242116,0.0685628,0.529401,-0.272157,-0.60924,0.141899,1.76989,1.24454,-0.10747,0.38801,-0.0665709,0.000596242,-0.520995,0.629522,0.571353,-0.809639,0.0255375,-0.0844088,-0.0534999,0.55921
1475.98,0.895668,0.389941,4,15,0,-1456.63,1.83638,1.83587,1.72808,2.4962,-0.386694,-0.120381,0.038268,-0.113557,0.246645,0.0927673,-0.743075,0.436935,-0.164556,0.170204,-0.57757,0.11312,-0.186237,-0.376739,0.237128,-0.0219418,-0.89076,-0.349035,1.72336,1.20538,-0.23469,0.188027,0.421268,-0.0845981,-1.44567,0.519799,0.19458,-0.536029,-0.276831,0.185749,-0.197338,0.474164
1479.71,0.910692,0.389941,3,7,0,-1459.94,1.79773,1.66495,1.89562,2.46172,-0.160031,0.196003,0.374329,0.00245762,0.0417661,0.216019,-0.254802,0.605779,-0.067713,0.0399068,-0.627105,-0.250284,-0.361616,-0.045969,0.621764,-0.122022,-0.382873,-0.378386,1.48659,0.897532,-0.255967,0.275815,-0.0299479,-0.0320203,-0.686121,0.713372,0.191885,-0.877837,-0.321354,-0.438571,-0.0821973,0.499914
1480.32,0.548545,0.389941,3,7,0,-1461.9,1.74589,1.77303,1.82765,2.33329,-0.145225,0.158118,0.0686327,0.197007,0.0066534,0.0645063,-0.179041,0.602664,-0.241231,0.176316,-0.60559,-0.0558523,-0.235022,-0.076005,0.418636,-0.512564,-0.505948,-0.480497,1.5921,0.97505,-0.454615,0.299638,0.00606237,-0.0575072,-0.814426,0.459576,0.417522,-0.688713,-0.30227,-0.416756,-0.253617,0.529271
1481.82,0.91392,0.389941,3,15,0,-1456.55,2.03757,1.85173,1.89489,2.53133,-0.484106,-0.16003,-0.190951,-0.61049,-0.0331572,0.0346939,-0.962183,0.408576,-0.0453748,0.186314,-1.04603,-0.21389,-0.546944,-0.62994,0.260906,-0.236913,-0.61093,-0.440301,1.40634,0.791102,-0.235084,-0.0788824,0.0499185,-0.236031,-1.05986,0.371131,0.0690582,-0.681965,-0.339013,0.0402448,-0.294246,0.545703
1482.53,0.954997,0.389941,3,7,0,-1468.81,1.72697,1.84857,1.95359,2.48673,-0.283617,0.0389531,0.00833813,0.122959,0.118359,-0.116399,-0.258799,0.479649,0.0805225,0.0212242,-0.525183,-0.0316799,-0.387281,-0.263955,0.331442,-0.397791,-0.787804,-0.443519,1.48872,0.904113,-0.556861,0.251014,-0.15157,-0.238281,-1.16376,0.421349,0.319573,-0.911296,-0.364747,-0.581875,-0.35629,0.526039
1482.62,0.888123,0.389941,3,7,0,-1461.18,1.81862,1.81797,1.86166,2.47641,-0.458534,-0.0374224,-0.0678985,-0.48603,0.118685,0.232189,-0.968062,0.566416,0.0615978,0.35546,-1.35169,-0.0682326,-0.459845,-0.477982,0.356225,-0.124144,-0.412056,-0.309407,1.46971,1.00331,-0.122642,0.0589727,0.206362,-0.0858507,-1.03394,0.465048,0.186615,-0.705785,-0.249468,0.0777622,-0.158946,0.594365
1477.95,0.89636,0.389941,3,7,0,-1465.81,1.88207,1.80178,1.8918,2.51593,-0.28338,0.0134193,-0.331727,-0.218323,-0.031991,0.000860866,-0.697786,0.380212,0.138299,-0.0234452,-0.519923,-0.0648213,-0.0521321,-0.227197,0.421833,-0.255522,-0.855917,-0.0818593,1.62968,0.7465,-0.526412,0.468082,0.11655,-0.179044,-0.61155,0.519038,0.437883,-0.619699,-0.440322,-0.5684,-0.354996,0.484834
1475.58,0.756294,0.389941,3,7,0,-1453.7,1.77475,1.75203,1.7947,2.42352,-0.591006,-0.471345,-0.214996,-0.0431845,0.00650167,0.389719,-0.454958,0.547881,0.310267,0.11722,-0.861051,0.0523325,-0.346732,-0.494004,0.435736,-0.507218,-0.653184,-0.393828,1.6392,0.947277,-0.0321434,0.232536,0.0236694,0.190939,-0.582343,0.467579,0.219799,-0.291564,-0.207325,-0.44339,-0.168038,0.607
1483.65,0.968557,0.389941,3,7,0,-1461.11,1.86634,1.77506,1.88014,2.53721,-0.202467,-0.0341721,0.322779,-0.155114,0.280077,-0.0263987,-0.533065,0.564477,0.146382,0.340593,-0.374946,0.0399162,-0.318683,-0.454613,0.312508,-0.450318,-0.663437,-0.172047,1.51949,0.953423,-0.315979,0.250291,0.109972,-0.496867,-1.07294,0.529937,0.382445,-1.15728,-0.26776,-0.276548,-0.178342,0.469987
1484.76,0.850206,0.389941,3,15,0,-1470.34,1.74988,1.73265,1.75052,2.39551,-0.284517,0.257473,-0.287946,-0.219802,0.0541414,0.167777,-0.219957,0.593466,0.029549,0.374245,-0.989406,0.174125,-0.555692,-0.226926,0.660332,-0.345366,-0.494475,-0.375466,1.76989,1.01511,-0.331389,0.281633,0.137798,-0.0763457,-0.931261,0.612438,0.394808,-0.542335,-0.332647,-0.148158,-0.235617,0.632916
1479.52,0.618651,0.389941,3,15,0,-1465.36,1.86088,1.79012,1.9011,2.55745,-0.715908,-0.165646,0.0464666,0.151815,0.121496,0.036675,-0.763834,0.634542,0.169794,0.292199,-0.316052,0.202765,-0.138491,-0.128656,0.342361,0.106883,-0.393064,-0.274037,1.51191,0.925415,-0.272399,0.378962,0.0676522,-0.197178,-0.886148,0.391768,0.393273,-0.691619,-0.446994,-0.185927,-0.0207045,0.526847
1479.36,0.974428,0.389941,4,15,0,-1466.08,1.62487,1.62022,1.60682,2.38091,-0.393673,-0.0740524,0.146603,0.233051,0.224523,0.12109,-0.650859,0.713723,0.258045,0.395015,-0.154503,0.374742,-0.0236819,0.0434693,0.286118,0.220687,-0.279476,-0.182473,1.75214,1.0726,-0.198748,0.474696,0.151836,-0.0909334,-0.600869,0.422614,0.485256,-0.634945,-0.327243,-0.081682,0.0825293,0.517427
1480.62,0.937455,0.389941,4,31,0,-1461.78,1.84006,1.81379,1.86722,2.55006,-0.131465,0.133169,-0.0561116,-0.409873,0.166957,0.146349,-0.263979,0.471309,0.068,0.1171,-1.10766,-0.356323,-0.624196,-0.609402,0.595021,-0.580931,-0.691823,-0.374639,1.52785,0.883711,-0.342756,0.0024481,0.0519322,-0.0576128,-1.2843,0.63033,0.146433,-0.878915,-0.110527,-0.131071,-0.415664,0.483652
1482.73,0.857329,0.389941,3,7,0,-1466.05,1.80551,1.91254,1.91677,2.61242,-0.253939,-0.197478,-0.0613042,-0.365693,0.186057,-0.0969581,-0.553982,0.639629,0.0624826,0.230185,-0.911899,-0.264047,-0.572316,-0.554981,0.443183,-0.373636,-0.424938,-0.4108,1.39192,0.841449,-0.247848,0.0768924,-0.147246,-0.0549681,-1.15232,0.626236,0.341398,-0.66622,-0.0157996,-0.202609,-0.518232,0.583406
1473.67,0.888467,0.389941,3,7,0,-1464.3,1.95056,1.76616,1.92438,2.47648,-0.359724,-0.340595,0.0740729,0.0886689,-0.0331501,0.261774,-0.56852,0.595644,-0.280149,0.320249,-1.09483,0.0958527,-0.588712,-0.550963,0.240438,-0.594962,-0.902581,-0.368272,1.65286,0.813855,-0.35712,0.156535,0.321753,-0.334063,-0.645283,0.321133,0.337653,-0.916299,-0.633078,-0.233754,-0.381123,0.614552
1481.27,1,0.389941,3,7,0,-1462.46,1.73713,1.84668,1.814,2.4848,-0.0622115,0.282303,0.0223056,-0.404667,0.142603,-0.0379349,-0.655705,0.550427,0.165708,-0.0224519,-0.66186,-0.226397,-0.139887,-0.354995,0.583506,-0.0334497,-0.761068,-0.194427,1.46548,0.929911,-0.312901,0.240396,-0.0656393,0.0703535,-1.19768,0.611603,0.123942,-0.605034,-0.43808,-0.270485,-0.0794055,0.590168
1476.76,0.656868,0.389941,3,7,0,-1459.67,1.92277,1.90975,1.9023,2.47508,-0.298735,-0.014848,0.231949,0.0703335,0.306236,-0.0933828,-0.612583,0.462605,0.129476,0.125961,-1.17962,0.221146,-0.497003,-0.455478,0.298506,-0.119682,-0.591622,-0.276027,1.70828,0.831943,-0.319122,0.40525,0.157406,-0.201072,-1.4248,0.414529,0.413828,-0.282442,-0.179292,-0.362173,-0.413503,0.5226
1475.83,0.989529,0.389941,3,7,0,-1457.01,1.80464,1.73118,1.92104,2.41492,-0.288126,-0.205998,-0.0349024,0.0493497,0.294947,-0.113962,-0.765286,0.450816,0.19201,0.108743,-1.20922,0.0648015,-0.255324,-0.386809,0.270163,-0.180203,-0.337466,-0.199329,1.57613,1.00209,-0.0317727,0.355588,-0.111073,-0.0222026,-1.09355,0.590494,0.373536,-0.130592,-0.213347,-0.23189,-0.721822,0.466168
1473.86,0.674678,0.389941,3,7,0,-1450.44,1.84972,1.87549,1.83606,2.46501,-0.259585,0.219047,0.0436324,-0.181343,-0.257214,0.237448,-0.0554921,0.616509,0.148407,0.162295,-0.473394,-0.15583,-0.582779,-0.631744,0.604209,0.0447749,-0.997791,-0.442995,1.5733,0.856665,-0.574937,0.327098,0.140442,-0.0505101,-1.42402,0.463729,0.403403,-1.03149,-0.392734,-0.178031,0.160436,0.705568
1480.71,0.994516,0.389941,3,7,0,-1460.36,1.77773,1.74253,1.71266,2.46289,-0.3355,0.190416,-0.0627725,0.0585369,0.381857,0.303993,-0.511323,0.37531,0.358357,0.161866,-0.659799,0.0778277,-0.409614,-0.30346,0.397767,-0.126409,-0.774584,-0.562989,1.625,0.848991,-0.594868,0.347556,0.137405,-0.0973519,-0.819444,0.630501,0.449358,-0.765619,-0.616418,-0.164927,0.00658989,0.700313
1481.02,0.878878,0.389941,3,7,0,-1463.58,1.71256,1.68172,1.84493,2.4296,-0.49677,0.139281,-0.0220577,0.0427681,0.215126,0.0923887,-0.140997,0.674043,0.0831807,0.522081,-0.701218,0.106435,0.0287339,-0.507584,0.422163,-0.124523,-0.226206,-0.0689794,1.70592,1.14161,-0.109643,0.353256,-0.163415,-0.0694681,-0.929874,0.41934,0.30184,-0.929407,0.0738153,0.0767226,-0.304149,0.459773
1481.75,0.959165,0.389941,3,7,0,-1467.69,1.69349,1.72649,1.72187,2.42331,-0.58329,0.252326,0.0984564,0.155488,0.0923503,0.176341,-0.263368,0.783569,-0.0103499,0.407707,-0.628499,-0.00658913,-0.189021,-0.443159,0.514233,0.043503,-0.0654875,-0.372681,1.52808,1.07171,-0.123737,0.440692,0.128874,0.00200205,-0.849858,0.493438,0.413339,-0.95906,0.118715,-0.0366485,-0.347977,0.559987
1481.55,0.847615,0.389941,3,7,0,-1464.12,1.64383,1.72375,1.74748,2.404,0.074958,0.0352271,0.127886,-0.213065,0.382452,0.226245,-0.630593,0.532835,0.456196,0.258993,-0.769456,0.140183,-0.362571,-0.07261,0.397795,-0.300029,-0.894954,-0.086318,1.81711,0.999119,-0.260095,0.160473,0.223691,-0.0414018,-0.90683,0.620449,0.372468,-0.315645,-0.483307,-0.154127,0.109299,0.582357
1481.44,0.8791,0.389941,3,7,0,-1467.2,1.8131,1.60646,1.74436,2.35131,-0.53967,0.0621577,-0.0332452,0.236565,0.143193,0.20739,-0.389821,0.693242,0.387946,0.382865,-0.377874,-0.160628,-0.291278,-0.31606,0.421353,0.088706,-0.556221,-0.253817,1.53655,0.958348,0.0289343,0.128868,0.411778,0.251097,-0.947725,0.598652,0.380095,-0.66364,-0.233821,-0.0691463,-0.0714261,0.453501
1483.7,0.921074,0.389941,3,7,0,-1467.22,1.61177,1.75207,1.74907,2.40852,-0.188005,0.0198559,0.167364,-0.132317,0.408697,0.352873,-0.35058,0.577423,0.125195,0.356964,-0.545991,0.160996,-0.461958,0.0113287,0.470007,-0.0531003,-0.659667,-0.476595,1.8261,1.13127,-0.124178,0.434604,0.0227878,-0.283304,-0.881602,0.611862,0.586547,-0.768909,-0.110344,-0.00107435,-0.0972859,0.633093
1474.7,0.896835,0.389941,3,7,0,-1465.98,1.76855,1.55848,1.66582,2.30538,-0.242076,0.337492,0.0119274,0.0721381,0.287437,0.287958,0.0737967,0.843845,0.156406,0.269143,-0.34688,0.0214164,-0.66272,-0.472319,0.67466,0.12602,-0.57643,-0.0933276,1.61676,1.24587,-0.340397,0.249436,0.0836527,-0.041655,-0.576987,0.412131,0.329571,-1.22276,-0.109804,0.162491,0.0695204,0.530623
1474.95,0.978353,0.389941,3,15,0,-1457.23,1.76504,1.62849,1.70075,2.35386,-0.147877,0.150643,-0.102659,-0.0274678,0.27401,0.193182,-0.226471,1.00674,0.242394,0.21641,-0.354629,-0.205187,-0.808502,-0.147885,0.464924,-0.0798685,-0.443135,-0.464729,1.64992,1.12782,-0.0526709,0.306849,0.193141,0.0877063,-0.735715,0.324499,0.390167,-1.40009,-0.0763048,0.144588,0.105687,0.543371
1467.04,0.647102,0.389941,3,7,0,-1450.41,1.65001,1.70165,1.72616,2.41007,-0.387098,-0.127786,0.311753,-0.264928,0.188751,0.32113,-0.344738,0.389397,0.372482,0.26939,-1.18419,0.494275,0.233217,-0.133641,0.635373,0.126979,-0.380843,-0.00966594,1.79161,1.02374,-0.0973258,0.314631,0.463585,-0.119682,-0.704754,0.93694,0.474723,-0.384185,-0.0697393,0.00450361,-0.552608,0.56148
1472.6,1,0.389941,3,7,0,-1452.38,1.70975,1.63179,1.79085,2.46105,-0.0691254,0.385519,0.0233718,0.259263,0.379053,0.180503,-0.253314,1.00697,0.22857,0.533963,-0.48091,-0.110139,-0.687912,-0.447674,0.456181,-0.280731,-0.43936,-0.335287,1.70545,1.12639,-0.0697214,0.411049,-0.0392263,-0.0292624,-1.14484,0.29364,0.442619,-0.75672,-0.32453,-0.111648,0.360271,0.569229
1477.88,0.999361,0.389941,3,7,0,-1455.08,1.71286,1.70927,1.69907,2.40734,-0.357948,-0.105,0.134357,-0.0585908,0.0753601,0.195509,-0.344564,0.38001,0.0957678,0.149306,-0.219328,0.183116,0.0632848,0.0806496,0.732131,-0.0715171,-0.914834,0.0125032,1.66198,1.01016,-0.287592,0.293263,0.331851,0.237329,-0.640167,0.651412,0.410347,-0.628735,-0.221206,0.0585689,-0.357391,0.557382
1479.82,0.973427,0.389941,4,15,0,-1462.45,2.01766,1.95946,2.04308,2.6184,-0.307082,0.247016,-0.176639,0.0132836,-0.0416229,-0.204357,-0.671971,0.347113,0.00467485,-0.0605603,-1.00353,-0.204406,-0.76383,-0.648465,0.241002,-0.571611,-0.856383,-0.417806,1.37771,0.88386,-0.547637,0.074016,-0.191051,-0.651463,-1.25349,0.211966,0.370859,-0.588678,-0.450259,-0.512216,-0.327947,0.656756
