lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,alpha.31,kappa
# Adaptation terminated
# Step size = 0.355207
# Diagonal elements of inverse mass matrix:
# 0.0142942, 0.0144363, 0.0146389, 0.011347, 0.0485841, 0.0333088, 0.0380966, 0.0401972, 0.0290518, 0.0329391, 0.0590378, 0.027296, 0.0332223, 0.0424525, 0.0694587, 0.0381089, 0.0507955, 0.0525861, 0.0266367, 0.0437851, 0.0552313, 0.0516349, 0.0160384, 0.0199687, 0.0472394, 0.0305978, 0.0342427, 0.0417027, 0.0746887, 0.0294799, 0.0318594, 0.0666352, 0.0443136, 0.0401794, 0.0384171, 0.022383
1484.49,0.917607,0.355207,3,7,0,-1465.88,1.92942,1.89675,1.87214,2.57664,-0.305699,0.060043,-0.283271,-0.195273,-0.0454587,-0.0589339,-0.31935,0.578896,0.132524,0.129707,-0.646136,-0.0602028,-0.234411,-0.299499,0.417713,-0.335792,-0.759214,-0.510769,1.6734,0.914509,-0.156977,0.0889558,0.0933172,-0.530975,-1.15322,0.364767,0.33033,-0.848755,-0.423232,-0.146112,-0.222072,0.503742
1478.86,0.6027,0.355207,3,7,0,-1455.13,1.83396,1.83716,1.74955,2.5021,-0.164762,-0.22309,0.0997675,0.0721984,0.129134,0.145849,-0.740112,0.496624,0.0755035,0.244522,-0.734668,-0.33219,-0.392647,-0.315804,0.211903,-0.0719879,-0.390074,-0.0486968,1.37848,0.885063,-0.532558,0.0445435,0.0669661,0.147944,-0.626352,0.470333,0.0572585,-0.345186,-0.145117,-0.0449509,-0.269031,0.411807
1477.46,0.754966,0.355207,3,15,0,-1458.23,1.9949,1.65363,1.90386,2.45166,-0.418231,0.217456,-0.28187,-0.370667,0.155903,-0.00917653,-0.404095,0.516261,0.118351,0.137363,-0.599624,0.250834,-0.389259,-0.350808,0.491904,-0.465367,-0.722959,-0.628597,1.58071,0.949551,-0.0806273,0.298577,0.0119735,-0.42796,-1.22983,0.409589,0.449801,-1.00689,-0.440078,-0.253738,-0.124408,0.606502
1472.81,0.936713,0.355207,4,15,0,-1458.2,1.77922,1.98738,1.91811,2.59347,-0.0526206,-0.345783,0.279489,0.189913,0.115251,-0.160874,-0.736977,0.495789,0.127936,0.231104,-0.798617,-0.289169,-0.287355,-0.481167,0.228444,-0.411754,-0.52593,-0.126295,1.49609,0.855257,-0.730952,-0.17641,0.0671524,0.0223932,-1.45826,0.434911,0.136275,-0.889457,-0.0409619,-0.139582,-0.435959,0.581443
1468.21,0.975138,0.355207,4,31,0,-1444.55,1.34234,1.55666,1.50931,2.10195,-0.203875,0.558543,0.158816,-0.122248,0.406457,0.651655,0.279453,1.04754,0.399489,0.518967,-0.610613,0.555574,-0.151513,-0.0347196,0.809356,0.246782,-0.282657,0.0250786,1.88791,1.37772,0.536501,0.602342,0.320728,0.183591,-1.04552,0.648776,0.6165,-0.121078,-0.417651,0.029059,0.0695394,0.597334
1469.6,0.935717,0.355207,4,15,0,-1448.07,1.45107,1.65976,1.59738,2.29816,-0.0230294,0.248426,0.230432,0.374281,0.269393,0.127503,-0.694491,0.600279,0.385856,0.833861,-0.542204,0.171245,-0.329199,0.0221674,0.781149,-0.13877,-0.238923,-0.0954331,1.86443,1.28421,-0.799311,0.456215,0.360641,0.320366,-0.55571,0.745394,0.623944,-0.814526,0.213095,0.278143,-0.186661,0.642613
1474.65,0.964362,0.355207,4,15,0,-1454.29,1.46255,1.50352,1.63319,2.23209,-0.154614,0.217001,0.403412,0.152597,0.211014,0.0849704,-0.504135,0.643432,0.395891,0.860481,-0.343069,-0.015997,-0.0482619,0.187537,0.819725,0.0854766,-0.216498,-0.150487,1.84441,1.20959,-0.385503,0.140802,0.109439,0.167812,-0.861814,0.767646,0.59434,-0.274494,0.341817,0.117412,-0.186669,0.551177
1476.87,0.991861,0.355207,4,15,0,-1456.74,1.47468,1.52057,1.62855,2.24264,0.157521,0.291222,0.497151,0.202038,0.335431,0.311581,-0.339522,0.56167,0.476144,0.635764,-0.815231,0.165452,-0.0124443,-0.70875,0.529121,-0.244711,-0.409164,0.0834205,1.91498,1.20157,0.196125,0.681991,0.370476,0.0596183,-0.759932,0.892486,0.604537,-0.606133,-0.207134,0.00146194,-0.0322537,0.595574
1480.52,0.758304,0.355207,4,15,0,-1460.6,1.73859,1.65405,1.69911,2.33538,-0.359279,0.190737,-0.086791,0.0114219,0.354351,0.317429,-0.367936,0.928535,0.204067,0.22508,-0.199981,0.146504,-0.263323,0.0626277,0.707401,0.194978,-0.25638,-0.35414,1.74357,1.14724,-0.558883,0.0985015,0.242436,0.094632,-0.790274,0.490697,0.412837,-0.448011,0.13123,0.0589795,0.0571397,0.553958
1473.19,0.834911,0.355207,3,7,0,-1460.3,1.6027,1.65068,1.69084,2.35407,-0.0475738,0.209476,-0.380039,-0.181388,0.0726922,0.262881,-0.646297,0.79061,0.301388,0.419774,-0.356944,0.312458,-0.00728575,-0.171467,0.901526,0.198935,-0.379923,-0.128757,1.60547,1.13437,-0.485291,0.11305,0.510248,-0.290145,-0.844608,0.575897,0.387065,-0.475781,-0.0427743,-0.0301917,-0.312421,0.543991
1480.9,0.91068,0.355207,3,7,0,-1454.21,1.72885,1.60943,1.69486,2.29087,-0.053485,0.103301,0.230755,0.265227,0.556768,0.2703,0.0475828,0.591936,0.230464,0.507543,-0.574182,0.115016,-0.664814,0.0374536,0.316736,-0.0993886,-0.608243,-0.263448,1.79383,1.03818,-0.246338,0.366692,0.387355,0.0742226,-1.04779,0.614115,0.364445,-0.560725,-0.287565,-0.021596,0.155357,0.488606
1477.98,0.516563,0.355207,4,15,0,-1451.28,1.53907,1.7246,1.75727,2.33056,-0.180424,0.158227,0.118873,-0.163744,-0.127131,0.268665,-0.745192,0.757633,0.35946,0.198604,-0.47019,0.191942,0.141814,-0.449792,0.647376,-0.176499,-0.128147,-0.0716981,1.73501,1.18528,0.00644043,0.311628,-0.0125141,0.0131665,-0.627964,0.635044,0.458667,-0.464465,0.0621433,0.0754557,-0.359151,0.546996
1472.95,0.881845,0.355207,3,15,0,-1456.72,1.86524,1.60668,1.70008,2.43588,-0.301196,0.0351348,0.338476,0.276752,0.483841,0.391182,-0.14705,0.568052,0.22945,0.0256573,-0.897762,0.0667665,-0.827113,-0.257044,0.440513,0.0128704,-0.614522,-0.258069,1.71351,1.06926,-0.741213,0.388137,-0.112851,-0.100317,-0.600118,0.530714,0.366691,-0.509316,-0.144259,-0.346587,-0.0664885,0.548355
1484.5,0.955507,0.355207,3,7,0,-1460.98,1.63532,1.63925,1.82201,2.35518,0.0730527,0.184358,0.0823597,-0.139086,0.312126,0.125451,-0.523341,0.577668,0.0576691,0.366346,-0.208913,-0.0367162,-0.125287,-0.176405,0.511957,-0.0429869,-0.494348,-0.438171,1.66453,0.990876,-0.39457,0.128112,0.204083,-0.169,-0.762005,0.689365,0.449449,-0.839491,-0.325336,0.0621383,-0.280396,0.521395
1482.81,0.950606,0.355207,4,15,0,-1468.64,1.61498,1.64936,1.81272,2.3416,0.120278,0.264542,0.0913465,-0.172227,0.350695,0.0707169,-0.599872,0.586167,0.0389731,0.450078,-0.322642,0.0109485,-0.16989,-0.170878,0.617529,0.0279677,-0.525174,-0.459573,1.65712,0.985078,-0.418368,0.244586,0.30566,-0.155463,-0.711822,0.676062,0.348633,-0.725591,-0.354916,-0.0386667,-0.252042,0.591179
1483.27,0.958864,0.355207,3,7,0,-1469.76,1.63987,1.65533,1.77373,2.38295,0.0784323,0.265346,0.074756,-0.021113,0.386581,0.0845775,-0.610389,0.58075,0.00815716,0.447634,-0.206584,-0.00512431,0.0825319,-0.196848,0.608046,-0.0994097,-0.518156,-0.40998,1.73123,1.00991,-0.442951,0.279647,0.261703,-0.156131,-0.706674,0.634947,0.368906,-0.697993,-0.398414,-0.0460272,-0.181335,0.600643
1482.97,0.985807,0.355207,4,15,0,-1471.17,1.82975,1.70557,1.71524,2.4164,-0.0787716,-0.0889586,0.189919,0.156988,0.495366,0.274572,-0.55849,0.469815,0.212232,0.412224,-0.872498,-0.00429547,-0.417993,-0.241936,0.451254,-0.162559,-0.78086,-0.114695,1.61256,1.06265,-0.266183,0.116601,0.259579,-0.123964,-0.980509,0.392643,0.27583,-0.241685,-0.0853188,-0.110902,0.106056,0.477218
1478.8,0.726856,0.355207,3,15,0,-1464.45,1.70264,1.75781,1.90713,2.48887,-0.450753,0.0546101,0.0869143,-0.0829405,0.254161,-0.0285136,-0.393545,0.569415,0.315576,0.129924,-1.03066,-0.341193,-0.462114,-0.0689597,0.463099,-0.0478387,-0.756434,-0.0223283,1.63239,1.10348,-0.387464,-0.0769758,-0.13503,-0.079512,-1.40603,0.664314,0.160015,-0.508602,-0.408486,0.0202465,-0.102997,0.606053
1476.66,0.918643,0.355207,4,15,0,-1461.81,1.8645,1.82449,1.79917,2.49684,0.143469,0.363436,0.106435,-0.312005,0.182543,0.182461,-0.489936,0.616358,0.23097,0.231275,-0.321633,-0.0724702,-0.379746,-0.696595,0.496889,-0.131198,-0.624835,-0.688294,1.53199,0.851625,-0.485509,0.0854977,0.236994,-0.365939,-1.32148,0.174118,0.250537,-0.881264,-0.134711,-0.225528,-0.292777,0.643116
1473.16,0.95965,0.355207,4,15,0,-1465.38,1.84304,1.63948,1.75248,2.36717,-0.673165,-0.356477,-0.0211292,0.120499,0.169553,0.090133,-0.509667,0.540677,0.0998,0.286268,-0.991654,0.0832604,-0.309792,0.0857185,0.368854,-0.479187,-0.337334,0.0672028,1.68405,1.12368,-0.0430376,0.386243,-0.0799756,0.204939,-0.581314,0.817903,0.406116,-0.52792,-0.249841,-0.107582,-0.0538729,0.445722
1478.82,0.98705,0.355207,3,15,0,-1457.46,1.61588,1.74673,1.75626,2.44738,-0.0432694,0.277635,0.05789,0.0139396,-0.160654,0.131718,-0.51178,0.790393,0.179683,0.479372,-0.52477,-0.13583,-0.383507,-0.546649,0.478787,-0.00648539,-0.392488,-0.16854,1.69504,1.07931,-0.220653,0.311439,0.320393,0.0267249,-1.37837,0.455321,0.62649,-0.669398,-0.510126,-0.11671,-0.261234,0.729864
1478.19,0.803713,0.355207,3,7,0,-1457.3,1.80826,1.80911,1.73875,2.40227,-0.116985,0.119387,-0.216902,-0.0958019,0.0135104,0.125509,-0.441536,0.803879,0.334776,0.317255,-0.666378,-0.00452102,-0.653061,-0.449167,0.42259,-0.289845,-0.307992,-0.146482,1.82004,1.15662,-0.0547349,0.248812,0.147332,0.103918,-1.58084,0.441666,0.550064,-0.509663,-0.154107,-0.371387,-0.128148,0.660319
1479.09,0.984447,0.355207,4,15,0,-1465.35,1.71699,1.63783,1.83363,2.50896,-0.496883,0.0746174,0.141327,0.139511,0.370058,0.154458,-0.55614,0.268791,0.237561,0.242424,-0.627343,-0.15762,-0.369376,-0.301136,0.588456,-0.0683542,-0.794153,-0.404719,1.52996,0.89562,-0.312518,0.235249,0.226362,-0.365779,-1.06661,0.507821,0.339349,-0.607027,0.131965,0.21433,-0.0615293,0.537653
1481.53,0.999747,0.355207,4,15,0,-1465.29,1.63952,1.5811,1.73862,2.42581,0.0239819,0.102572,0.0134838,-0.164967,0.0961909,0.160008,-0.489073,0.863832,0.232249,0.311074,-0.588661,0.24915,-0.27588,-0.40691,0.307031,-0.18036,-0.181469,-0.0365313,1.60148,1.13142,-0.06394,0.390542,0.0836648,0.0846725,-0.865154,0.676673,0.393644,-0.714751,-0.50864,-0.380488,-0.214955,0.587565
1479.66,0.857198,0.355207,3,7,0,-1464.47,1.83715,1.81627,1.79303,2.39628,-0.0795454,0.168133,0.0827726,0.128635,0.22331,-0.00630654,-0.39041,0.408637,0.179123,0.458678,-0.61403,0.101722,-0.01649,-0.601668,0.459041,-0.0158291,-0.675829,-0.302383,1.79256,0.936809,-0.0973962,0.227767,0.193715,0.0883378,-0.748509,0.574778,0.0672385,-0.36351,-0.362538,-0.276809,-0.164214,0.608068
1480.34,0.990378,0.355207,3,15,0,-1464.13,1.62637,1.59488,1.73581,2.41315,-0.653944,0.0288807,-0.0778653,-0.0952206,0.0343554,0.376641,-0.267957,0.622537,0.240196,0.261307,-0.532557,0.142557,-0.175138,-0.298528,0.39196,0.0911101,-0.296516,-0.0399951,1.76821,1.12862,-0.0922433,0.18771,0.125639,-0.0790854,-0.895114,0.550169,0.202673,-0.298163,-0.381125,-0.437691,-0.162654,0.546994
1478.58,0.917791,0.355207,3,15,0,-1462.62,1.88737,1.84441,1.83016,2.40502,0.174434,0.245724,0.0360688,-0.4291,0.305999,0.185436,-0.477572,0.527435,0.242145,0.321074,-0.868192,0.061233,-0.750974,-0.160949,0.372932,-0.3284,-0.43036,-0.26537,1.48913,0.843252,-0.297019,0.244712,0.186296,0.153144,-0.807486,0.430966,0.423694,-0.792511,0.038999,-0.396657,-0.119632,0.528843
1481.31,0.942567,0.355207,3,15,0,-1465.76,1.74408,1.72091,1.83649,2.49599,-0.789157,-0.083131,-0.0852,-0.228578,0.0546897,0.131969,-0.49842,0.633803,0.0317736,0.162266,-0.70803,0.0417709,-0.0543856,-0.461767,0.30202,-0.0854113,-0.831554,-0.284152,1.63005,1.04621,-0.271684,0.181225,0.046189,-0.424096,-1.44475,0.360797,0.239001,-0.618697,-0.378257,-0.40512,-0.147286,0.532523
1477.82,0.890361,0.355207,4,15,0,-1463.51,1.73344,1.74363,1.82051,2.36216,-0.236002,0.162079,0.0639572,-0.30765,0.369918,0.121526,-0.295604,0.641514,0.210164,0.140822,-0.608006,0.357705,-0.222048,-0.105386,0.590612,-0.303886,-0.41904,-0.305758,1.79849,1.18867,-0.54623,0.361449,-0.138106,-0.185253,-0.900943,0.358348,0.345808,-0.683884,0.201826,-0.165481,-0.238042,0.415865
1473.82,0.915635,0.355207,3,7,0,-1458.89,1.70389,1.5912,1.63266,2.42426,0.0582419,-0.165041,-0.184542,-0.180088,0.15468,0.424964,-0.479813,0.688626,0.243804,0.509651,-0.528511,0.408043,-0.37028,0.120709,0.55854,-0.280103,-0.392807,-0.137457,1.65046,0.990812,-0.33272,0.0810283,-0.20117,-0.0918749,-0.56416,0.413905,0.520298,-0.707868,-0.160986,-0.0321351,0.0265743,0.667336
1479.98,0.968722,0.355207,4,15,0,-1456.15,1.84958,1.75993,1.86062,2.41173,-0.457129,-0.121449,-0.0784332,-0.304596,0.251568,0.0302985,-0.333148,0.545358,0.107606,0.203283,-0.392591,0.125614,-0.121917,-0.112466,0.64001,-0.508221,0.0159547,-0.360156,1.65723,0.892753,-0.291947,0.225562,-0.0123211,-0.0266479,-0.789229,0.549653,0.116559,-0.956883,-0.0576292,-0.113657,0.0533779,0.466155
1476.07,0.871684,0.355207,3,7,0,-1459.42,1.78908,1.79464,1.78977,2.51059,-0.439156,-0.108379,0.413422,0.224378,0.34293,0.010676,-0.431254,0.526109,-0.227161,0.220246,-0.741254,0.0951469,-0.131196,-0.414972,0.433762,-0.487879,-0.269111,-0.69997,1.53429,0.980648,-0.585911,0.14722,0.289901,-0.137066,-1.01833,0.455168,0.00482916,-0.820297,-0.191855,0.0357873,-0.334571,0.612878
1479.38,0.999715,0.355207,4,15,0,-1463.98,1.74965,1.66227,1.78805,2.37282,-0.313763,-0.0451826,0.513405,0.343235,0.371021,0.0700887,-0.213711,0.578631,-0.0944475,0.17004,-0.481835,0.168019,-0.0722428,-0.285721,0.489052,-0.242003,-0.31605,-0.56008,1.66604,1.08797,-0.363365,0.253586,0.380744,-0.0284897,-0.70636,0.579317,0.107691,-0.671066,-0.104616,0.0704374,-0.205067,0.480548
1479.05,0.85923,0.355207,3,7,0,-1463.82,1.52166,1.67382,1.78802,2.40832,-0.0899199,0.0443599,0.175473,-0.127471,0.370833,0.358517,0.033947,0.670505,-0.0551363,0.146595,-0.540407,0.307168,-0.0791314,-0.433668,0.602015,-0.163807,-0.501127,-0.304154,1.71716,1.13969,-0.223542,0.178936,0.354185,-0.175645,-0.793564,0.411891,0.306609,-0.518822,0.140868,-0.0205465,-0.253206,0.51858
1483.85,0.913057,0.355207,3,7,0,-1466.11,1.77111,1.54108,1.77115,2.4055,-0.305238,0.0932507,0.152565,0.048064,0.345682,0.258033,-0.0331981,0.674473,0.0350397,0.266445,-0.423979,0.148992,-0.0892565,-0.442723,0.553784,-0.0846795,-0.578037,-0.081214,1.77026,1.00908,-0.28937,0.101357,0.274411,-0.0838529,-0.923042,0.640288,0.264395,-0.489172,0.0181387,-0.040804,-0.176398,0.417889
1482.19,0.732881,0.355207,4,15,0,-1460.46,1.80138,1.62713,1.87467,2.46739,-0.0702964,0.144766,0.0191406,-0.0456659,0.00645695,0.119507,-0.771872,0.534877,0.33048,0.362557,-0.796949,-0.144297,-0.44755,-5.8002e-05,0.438699,-0.10799,-0.427829,-0.40534,1.58997,1.06425,-0.0492188,0.479681,-0.112061,0.0223882,-0.800704,0.477646,0.467088,-0.67518,-0.289105,-0.0104627,-0.128446,0.683316
1484.78,0.869339,0.355207,4,15,0,-1464.66,1.76927,1.81075,1.9162,2.50296,-0.59819,-0.00473628,-0.0152351,-0.158141,0.332564,0.124549,-0.230411,0.551307,-0.0555712,0.0474008,-0.587882,0.128879,-0.259112,-0.634229,0.428302,-0.277745,-0.680921,-0.257891,1.56477,0.894103,-0.495675,-0.0365831,0.182367,-0.190768,-1.36754,0.567884,0.200865,-0.696108,-0.171391,-0.227433,-0.317689,0.505063
1481.44,0.842698,0.355207,4,15,0,-1470.42,1.99619,1.87921,1.90097,2.61767,-0.0747667,0.00554054,0.147103,-0.175078,-0.035243,-0.241622,-0.866524,0.416304,0.0124588,0.289851,-0.644828,-0.0287681,-0.406551,-0.573919,0.110022,-0.421459,-0.596048,-0.1457,1.54385,0.93933,-0.289438,0.19168,0.0213022,-0.53566,-1.06433,0.316477,0.210658,-0.551707,-0.307367,-0.0324798,-0.290256,0.572128
1484.06,0.930343,0.355207,3,7,0,-1466.36,1.79427,1.82739,1.94105,2.53264,-0.385274,-0.0113115,0.0204717,0.00838323,0.252567,0.0476104,-0.842797,0.58826,-0.0236492,0.265828,-0.601276,-0.239097,-0.483758,-0.463335,0.218026,-0.322193,-1.11366,-0.32686,1.56808,0.968569,-0.296096,0.211141,-0.03509,-0.201674,-1.16766,0.386491,0.169815,-0.937795,-0.198774,-0.496796,-0.164684,0.700132
1476.63,0.751851,0.355207,3,7,0,-1460.26,1.82925,1.85009,1.9369,2.5679,-0.417246,0.276457,0.0270387,-0.0865405,0.187778,-0.0107787,-0.789711,0.7329,0.0816616,0.0575252,-0.971365,-0.225818,-0.326448,-0.551873,0.45238,-0.179593,-0.906136,-0.521035,1.44239,0.874431,-0.469441,0.402452,-0.176606,-0.344381,-1.58589,0.382911,0.168947,-0.695634,-0.172436,-0.519139,0.0922517,0.764628
1477.64,0.851254,0.355207,3,15,0,-1459.07,1.96216,1.92719,1.93486,2.62071,-0.365636,0.0509833,-0.0616614,-0.267928,0.024387,-0.334583,-0.725787,0.471378,-0.244747,0.0532368,-0.662789,-0.0289097,-0.482158,-0.215136,0.182615,-0.298494,-0.834823,-0.939281,1.54707,1.03743,-0.342488,-0.135875,-0.0892565,-0.283849,-0.908305,0.231455,0.130893,-0.983455,-0.282314,0.00717559,-0.46217,0.763703
1480.27,0.940431,0.355207,4,15,0,-1463.25,1.91418,1.87377,1.9903,2.62219,-0.818225,-0.204183,-0.0188389,-0.296283,-0.0142932,-0.0612356,-0.394836,0.464662,0.233056,0.257986,-0.74755,-0.123374,0.0490546,-0.655329,0.446838,-0.155112,-0.449941,-0.494694,1.44274,0.80781,-0.28929,0.113793,-0.122249,-0.182713,-1.5789,0.459274,0.177957,-0.974719,-0.333271,-0.431927,-0.285538,0.609641
1477.23,0.673255,0.355207,4,31,0,-1454.92,1.7129,1.63012,1.82544,2.4543,0.278533,0.252566,0.0537233,0.0832298,0.240198,0.307581,-0.706704,0.591281,0.0367809,0.436889,-0.546495,0.0334947,-0.879761,-0.253083,0.444295,-0.189092,-0.583673,-0.0454044,1.68078,1.18995,-0.186815,0.333146,0.285408,-0.0387811,-0.450156,0.481573,0.242498,-0.777603,-0.103005,0.195574,-0.142876,0.516769
1481.02,0.926267,0.355207,3,7,0,-1459,1.76321,1.74996,1.65351,2.3222,-0.661545,0.102104,0.159889,-0.00542124,0.543593,0.316183,-0.0742304,0.692684,0.402111,0.306575,-0.426638,0.00940164,0.139095,-0.0322039,0.587119,0.0618278,-0.455213,-0.465319,1.77283,1.01506,-0.0960314,0.368118,0.175391,-0.0270442,-1.05373,0.550058,0.42536,-0.490873,-0.147443,-0.0480698,0.0263337,0.513381
1481.74,0.884122,0.355207,4,15,0,-1464.43,1.7923,1.60084,1.67008,2.38419,0.245428,0.276924,0.143219,0.103378,-0.193559,0.172786,-0.591779,0.671707,0.118357,0.42511,-0.687505,0.217693,-0.569189,-0.310277,0.452012,-0.177415,-0.288992,0.00151384,1.70303,1.16463,-0.148392,0.281909,0.266479,0.0976606,-0.665914,0.66583,0.422952,-0.543751,-0.0129608,0.0316989,-0.112957,0.543556
1485.25,0.85576,0.355207,3,7,0,-1466.58,1.61697,1.55132,1.75528,2.3652,-0.486643,-0.134768,0.197658,-0.0694791,0.448729,0.355203,-0.386935,0.780475,0.371323,0.346315,-0.406397,0.0271884,-0.075992,0.078516,0.589231,-0.0381039,-0.29956,-0.375447,1.71732,1.02607,-0.0236434,0.353105,0.233807,-0.0494969,-1.00437,0.590776,0.409732,-0.438218,-0.0800017,-0.022341,-0.251122,0.511498
1476.07,0.778486,0.355207,3,7,0,-1467.21,1.76958,1.69462,1.58712,2.3118,-0.272043,-0.120934,0.0642614,0.0375261,0.493372,0.204343,-0.21562,0.589621,-0.0306042,0.187547,-0.310541,0.217142,-0.161829,-0.306187,0.662658,0.0706925,-0.554746,0.0267749,1.77535,1.08326,0.062066,0.386421,0.365731,-0.3336,-0.439682,0.760769,0.189538,-0.697499,-0.0470824,-0.192365,0.0535127,0.431643
1474.05,0.84948,0.355207,3,7,0,-1452.2,1.53264,1.53094,1.76628,2.28315,0.0871705,0.289179,0.110433,-0.0606527,-0.0465897,0.21451,-0.0444091,0.66824,-0.0109453,0.345167,-0.475706,0.169746,-0.381716,0.0143448,0.364833,0.0709188,-0.0204585,-0.0614518,1.66886,1.05597,-0.0155149,0.173629,0.284352,0.312549,-0.773752,0.561907,0.803451,-0.571663,0.194899,0.139003,-0.0786121,0.534051
1477.25,0.955344,0.355207,3,7,0,-1455.59,1.68362,1.58908,1.50293,2.20925,-0.217165,0.194905,0.273923,0.286745,0.583525,0.155934,-0.519743,0.835773,0.641854,0.502063,-0.460411,0.23216,0.0594719,-0.242606,0.810788,-0.0464382,-0.69377,-0.154978,1.78699,1.26007,-0.150314,0.559374,0.239461,-0.237765,-0.872902,0.795027,0.183258,-0.365599,-0.247543,0.0291931,0.0912901,0.54117
1478.24,0.977772,0.355207,4,15,0,-1463.42,1.69514,1.65428,1.56549,2.27889,0.0420092,0.308125,0.133852,-0.108171,0.0970536,0.462666,-0.202222,0.62772,0.00576462,0.402381,-0.597433,0.156128,-0.431841,-0.0678453,0.430702,0.0245623,-0.0996902,-0.118796,1.81746,1.05364,-0.0211391,0.24135,0.289527,0.390168,-0.886514,0.622179,0.837335,-0.704054,0.139897,0.0959973,-0.0859938,0.599458
1478.34,0.9357,0.355207,4,23,0,-1462.7,1.87125,1.82397,1.81014,2.53451,-0.470217,-0.176306,0.121156,-0.0592113,0.318554,-0.124463,-0.574299,0.509793,0.350571,0.181774,-0.605044,-0.0966569,-0.186407,-0.447572,0.24469,-0.402412,-0.782172,-0.264581,1.73498,1.08455,-0.413929,0.344552,-0.0535224,-0.400432,-0.89691,0.566229,-0.0722737,-0.461343,-0.514685,-0.211643,-0.167562,0.500789
1476.87,0.968543,0.355207,4,15,0,-1462.53,1.85218,1.94759,2.01614,2.57906,-0.341778,0.155789,-0.149266,-0.219751,-0.0769373,0.240728,-0.441728,0.535801,-0.147811,0.137493,-0.788064,0.00457255,-0.55106,-0.281555,0.522774,-0.0643273,-0.436467,-0.455978,1.40712,0.749494,-0.22008,0.0174246,0.0336326,-0.0548595,-1.11708,0.327159,0.577344,-0.967543,-0.0530667,-0.121745,-0.710846,0.557719
1478.23,0.905959,0.355207,4,15,0,-1457.95,1.84933,1.87825,1.88445,2.6171,-0.0208954,0.185105,-0.0095507,-0.256432,-0.060227,0.171995,-0.478865,0.398824,-0.0191089,0.0467587,-0.624015,-0.147762,-0.467887,-0.104114,0.466701,0.0325999,-0.681695,-0.57875,1.41358,0.885989,-0.170736,0.257596,-0.010549,0.06943,-0.591179,0.357391,0.423437,-0.979818,-0.189969,-0.306117,-0.642032,0.509922
1478.12,0.969881,0.355207,4,15,0,-1462.89,1.98438,1.84756,1.88635,2.43915,-0.309838,0.18574,-0.234985,-0.0998889,0.0475174,0.199517,-0.688823,0.401921,0.0675092,0.228811,-1.28084,-0.0597965,-0.252996,-0.284131,0.278057,-0.373149,-0.486222,-0.276803,1.46792,0.859396,-0.223075,0.0882799,-0.212807,-0.049217,-0.54178,0.449704,0.197471,-1.31601,-0.13408,-0.110375,-0.438862,0.508946
1469.93,0.797299,0.355207,3,7,0,-1451.93,1.69855,1.80153,1.83959,2.62948,-0.0122745,-0.182215,-0.072695,-0.322394,-0.11173,0.143334,-0.611603,0.617389,0.16625,0.081388,-0.933417,-0.0558044,-0.489065,-0.479831,0.240141,0.188756,-0.788169,-0.208787,1.57763,1.16071,-0.63201,0.137798,0.0999406,-0.148133,-0.73129,0.460974,0.462222,-1.2414,-0.497089,-0.200448,-0.348533,0.792799
1479.88,0.983448,0.355207,4,15,0,-1456.8,1.7974,1.76442,1.92816,2.57715,-0.533418,0.130126,0.120585,-0.0955864,0.448607,0.0806365,-0.503946,0.473656,0.057998,0.241487,-0.609855,0.051576,-0.269748,-0.281388,0.587763,-0.732603,-0.415376,-0.488107,1.60127,0.77364,-0.132761,0.259019,0.0466839,-0.0618299,-1.38836,0.510445,0.12941,-0.571113,-0.244309,-0.249168,-0.121258,0.472426
1479.27,0.996094,0.355207,4,31,0,-1466.46,1.71966,1.63111,1.71025,2.42481,0.105451,0.104354,0.0625514,0.0309595,-0.0385734,0.247932,-0.397847,0.809521,0.3453,0.27545,-0.567607,0.0733212,-0.293213,-0.183184,0.354901,0.394088,-0.489582,0.0118107,1.66965,1.26621,-0.301003,0.285333,0.247224,0.00317187,-0.405548,0.573114,0.514122,-0.618124,-0.130196,0.0815327,-0.143431,0.602296
1479.31,0.748585,0.355207,4,15,0,-1457.17,1.83898,1.82071,1.78881,2.50488,-0.21809,-0.121426,-0.171184,-0.00530394,0.132675,0.317352,-0.476985,0.683304,0.188717,0.138865,-0.68253,0.111697,-0.447831,-0.345728,0.223918,0.0465461,-0.203939,-0.346658,1.51035,1.16699,-0.2923,0.242271,0.349449,0.0230203,-0.541325,0.43001,0.37596,-1.01775,-0.357554,-0.296951,-0.40478,0.627662
1477.34,0.970503,0.355207,4,15,0,-1463.75,1.8575,1.76963,1.94026,2.56049,-0.352238,0.242636,0.334925,-0.189005,0.0739737,0.0404315,-0.853605,0.350739,0.198683,0.290477,-0.542288,-0.0619368,-0.248388,-0.327531,0.483715,-0.354299,-0.889279,-0.243029,1.66538,0.726555,-0.220776,0.218037,-0.199183,-0.135473,-1.11562,0.492144,0.105224,-0.517783,-0.107269,-0.325215,-0.0741662,0.406032
