lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,alpha.31,kappa
# Adaptation terminated
# Step size = 0.353006
# Diagonal elements of inverse mass matrix:
# 0.0161009, 0.0169884, 0.0166236, 0.013645, 0.0475857, 0.0327808, 0.0372598, 0.0485971, 0.0348495, 0.037434, 0.0525685, 0.0275391, 0.0410617, 0.0367249, 0.0704779, 0.0426119, 0.0500641, 0.0522695, 0.0311296, 0.0443528, 0.0653784, 0.0472225, 0.0198281, 0.0243012, 0.0475171, 0.0375727, 0.0394293, 0.0491096, 0.0758509, 0.0304844, 0.0312909, 0.0578402, 0.0558357, 0.0449262, 0.0466869, 0.0240602
1470.94,0.890307,0.353006,4,15,0,-1450.73,1.6432,1.70299,1.84675,2.40965,-0.107158,0.0553279,-0.252783,0.0459682,0.146376,0.258072,-0.693262,0.666094,0.456058,0.307687,-0.827085,0.0348676,-0.338299,-0.0599892,0.828618,-0.112141,-0.684902,-0.0511654,1.75569,1.05769,-0.042002,-0.186845,0.301285,0.107598,-0.872006,0.388916,0.28447,-0.715507,-0.157337,0.0124698,-0.661467,0.829558
1478.79,0.981362,0.353006,3,7,0,-1460.55,1.69668,1.67605,1.83212,2.41967,-0.0407581,-0.154897,-0.262457,0.043136,0.156742,0.248469,-0.437162,0.714069,0.418712,0.350542,-0.78247,0.185187,-0.191025,-0.136062,0.652441,-0.181941,-0.577327,-0.13017,1.71421,1.17316,0.13128,0.099426,0.131178,0.0385673,-0.795084,0.311028,0.327444,-0.827995,-0.0695484,-0.0509519,-0.543614,0.7034
1478.69,0.718229,0.353006,3,15,0,-1454.69,1.72531,1.82216,1.9198,2.44339,-0.333539,0.38062,0.328948,-0.203997,0.240822,0.101305,-0.318018,0.526946,-0.0253731,0.246773,-0.69692,-0.139055,-0.339193,-0.331244,0.258989,-0.0760137,-0.405463,-0.565033,1.59491,0.94736,-0.504721,0.419793,0.130666,-0.19328,-1.14332,0.752333,0.420584,-0.476921,-0.476949,-0.156001,0.215929,0.466
1477.83,0.921646,0.353006,4,15,0,-1459.77,1.92488,1.7516,1.74113,2.53792,-0.45762,0.0505088,-0.192134,-0.268363,0.141541,-0.00296749,-0.569624,0.283929,0.200866,0.00210178,-0.647314,0.17178,-0.334832,-0.528667,0.311907,-0.34352,-0.672829,-0.171419,1.6162,0.883086,-0.239545,0.103567,0.298106,0.237196,-0.696566,0.256416,0.29408,-1.08332,0.0412599,-0.0838972,-0.380724,0.434798
1474.38,0.89875,0.353006,4,15,0,-1456.24,1.80292,1.71258,2.00563,2.54264,-0.330709,-0.0308665,-0.120238,-0.785741,-0.0477787,-0.277908,-0.550363,0.325065,0.419346,0.0923329,-0.738854,-0.0315532,-0.409699,-0.445534,0.484926,-0.177655,-0.416375,-0.249041,1.55632,0.803356,-0.329504,0.52242,0.0720019,-0.29164,-0.794255,0.381104,0.2951,-0.838347,-0.328473,-0.398661,-0.40282,0.458643
1474.31,0.953731,0.353006,3,7,0,-1460.18,1.94443,1.93965,1.74366,2.50114,-0.357697,-0.00412841,0.0480345,0.307712,0.131448,-0.0587704,-0.355409,0.45189,-0.158366,0.320006,-1.04838,-0.186036,-0.531579,-0.0332522,0.191421,-0.262327,-0.531469,-0.263116,1.42524,0.892415,-0.274878,-0.298223,-0.0183896,-0.103237,-1.07064,0.341112,0.0220535,-0.442722,-0.145986,0.0135457,-0.125508,0.485851
1478.5,0.981523,0.353006,4,15,0,-1460.75,1.9869,1.93063,1.82194,2.58044,-0.373806,0.019238,0.00264654,-0.273966,0.0347523,0.110422,-0.761914,0.5106,-0.0817492,0.00811152,-0.387325,0.129966,-0.348694,-0.848981,0.439074,-0.0103045,-0.520398,-0.557926,1.53203,1.12407,-0.461094,0.118125,-0.0958061,-0.100761,-1.10219,0.375548,0.201453,-0.868824,-0.524763,-0.47603,-0.244843,0.698002
1475.38,0.928085,0.353006,3,15,0,-1458.16,1.75214,1.75333,1.88854,2.4749,-0.629312,0.139388,-0.00338687,-0.14246,0.243563,-0.191875,-0.781752,0.0594059,0.260308,0.0910866,-0.622303,-0.0254511,-0.514273,-0.293711,0.46762,-0.190393,-0.59879,-0.519161,1.56575,0.92782,-0.443748,0.43027,0.270432,-0.0824413,-1.77319,0.359114,0.273124,-0.376395,-0.0652261,-0.116214,-0.136039,0.556838
1478.16,0.992193,0.353006,4,15,0,-1461.2,1.73784,1.63836,1.61698,2.27225,0.0561676,0.357173,0.370882,0.094463,0.308005,-0.0432279,-0.711196,0.292691,0.337257,0.43029,-0.572328,0.161221,-0.0235141,-0.138681,0.673291,-0.0510746,-0.145688,0.167866,1.76158,1.07152,-0.166402,0.458359,0.14768,-0.140313,-0.82116,0.510331,0.386723,-0.619354,-0.252139,0.199055,0.0304452,0.433195
1476.04,0.961025,0.353006,3,7,0,-1464,1.66241,1.58478,1.62919,2.36429,-0.531494,-0.038723,-0.0189727,-0.0757592,0.315273,0.530087,-0.113743,1.01509,0.137911,0.226173,-0.815109,-0.0559244,-0.424564,-0.405782,0.429082,-0.103719,-0.628083,-0.617674,1.70528,1.08974,0.00302245,0.17934,0.316809,0.194199,-0.732756,0.723986,0.499863,-0.748108,0.0608817,-0.186335,-0.270452,0.653057
1476,0.721202,0.353006,4,15,0,-1457.37,1.60829,1.57594,1.64964,2.39283,0.328404,0.292974,-0.0726993,-0.086051,0.292175,0.197801,-1.06447,0.460222,0.4532,0.349286,-0.492658,0.243268,-0.0809287,0.124222,0.497704,0.0150442,-0.230226,0.0799045,1.68467,0.989304,-0.204735,0.265073,0.0413154,-0.169931,-0.860334,0.610426,0.443214,-0.362437,-0.166971,0.131415,0.114776,0.532417
1472.18,0.843688,0.353006,3,7,0,-1459.4,1.49563,1.45818,1.72283,2.29495,0.321805,0.34196,-0.0406673,0.00306481,0.100145,0.234612,-0.989007,0.452783,0.430016,0.286858,-0.68419,0.183212,-0.0696207,-0.225172,0.447147,-0.171732,-0.291716,0.196953,1.82099,1.0891,0.0267943,0.287204,0.141816,-0.102108,-0.819196,0.525812,0.56958,-0.401795,-0.124329,0.0186582,0.142619,0.47351
1476.29,1,0.353006,4,15,0,-1454.66,1.76137,1.6646,1.63576,2.37791,-0.527212,-0.0368354,0.362193,0.0950702,0.400346,0.161329,-0.262461,0.883079,0.101718,0.369753,-0.565668,0.0097353,-0.323074,-0.0536327,0.525354,0.153791,-0.480764,-0.519026,1.51729,1.08151,-0.88337,0.311647,0.355041,-0.00900548,-0.702029,0.663102,0.344929,-0.477645,-0.304815,-0.0845444,-0.22138,0.627263
1474.53,0.93064,0.353006,3,7,0,-1457.4,1.68369,1.61475,1.82072,2.35841,-0.452216,0.282776,0.0311702,-0.0970982,0.212163,0.263139,-0.227271,0.788889,0.178067,0.535157,-0.292958,-0.17543,-0.266358,-0.177849,0.31619,-0.484167,-0.885711,-0.245514,1.86053,1.1808,-0.615535,0.25727,0.311673,-0.263091,-0.858051,0.590968,0.360972,-0.568021,0.321581,0.0998137,-0.0302515,0.499851
1482.38,1,0.353006,3,7,0,-1461.8,1.78668,1.60266,1.61977,2.35078,-0.112045,0.281905,0.0424379,0.27096,0.161399,0.308496,-0.416137,0.656517,0.225076,0.463855,-0.420219,0.22022,-0.305714,0.0352785,0.53059,-0.173928,-0.368867,-0.394031,1.58149,0.958279,-0.512541,0.253352,0.0114558,-0.0385401,-1.10894,0.646995,0.429987,-0.730773,0.165227,0.091563,0.0743344,0.452018
1480.66,0.895402,0.353006,4,15,0,-1465.29,1.70247,1.75804,1.86285,2.58134,-0.113568,0.00990253,-0.109075,0.0927393,0.0266154,0.187239,-0.614456,0.445143,0.170249,0.383071,-0.513562,0.10354,-0.402755,-0.0244972,0.407552,-0.260628,-0.453011,-0.530307,1.56731,0.765567,-0.523838,0.0609821,-0.102879,-0.149973,-1.04336,0.47888,0.304755,-0.99156,0.102641,-0.0221195,-0.0734161,0.431548
1482.33,0.880166,0.353006,3,7,0,-1466.25,1.97886,1.8501,1.89983,2.55803,-0.26219,0.0717122,0.167765,-0.133309,0.137017,0.138875,-0.396503,0.448896,0.123868,0.192624,-0.610719,-0.0584529,-0.291693,-0.496803,0.312649,-0.24131,-0.354576,-0.572731,1.55558,1.12094,-0.210243,0.0872603,0.160278,0.116789,-1.42685,0.461831,0.151092,-0.401739,-0.526961,-0.3289,-0.417507,0.558186
1473.2,0.856222,0.353006,3,7,0,-1459.77,1.69924,1.75236,1.85886,2.56182,-0.226635,0.218587,0.0371544,0.0365969,-0.102313,-0.157476,-0.161625,0.628164,0.0976648,0.135828,-0.982215,0.184483,-0.446946,-0.519346,0.442176,-0.367375,-0.82492,-0.522057,1.58347,0.750977,-0.395573,0.296564,-0.413552,-0.406748,-1.3371,0.51596,0.440979,-0.803791,-0.00098332,0.0993678,-0.520379,0.522487
1480.86,0.981177,0.353006,3,7,0,-1460.3,1.95368,1.9421,1.89413,2.47724,-0.352995,0.284511,-0.285312,-0.00260361,0.0455917,-0.133175,-0.563407,0.566878,-0.0583537,0.295207,-0.948997,0.0493307,-0.223877,-0.311091,0.50661,-0.429801,-0.762991,-0.640761,1.56189,0.897996,-0.432316,0.251741,-0.076172,-0.0243497,-1.12493,0.496397,0.0989545,-0.762597,-0.175437,-0.040416,-0.0614231,0.708158
1481.75,0.97923,0.353006,4,15,0,-1468.23,1.95238,1.8291,1.77772,2.55622,-0.323822,0.256502,-0.165223,-0.145366,-0.221275,-0.00494163,-0.472534,0.527942,0.0601774,0.303023,-0.851082,-0.149975,-0.447916,-0.202078,0.373869,-0.351223,-0.82354,-0.671575,1.40914,0.869529,-0.564431,0.199276,-0.0964519,-0.111525,-1.33931,0.541419,0.130322,-0.760702,-0.254991,-0.128672,0.0811271,0.599317
1482.53,0.921562,0.353006,3,15,0,-1468.77,1.7815,1.8099,1.95941,2.51623,-0.514655,0.0643049,0.105999,-0.42864,0.14511,0.100285,-0.649487,0.649618,0.102781,0.0444965,-0.700604,0.0823783,-0.615742,-0.354264,0.385703,-0.0982929,-0.663098,-0.343172,1.6676,0.929999,-0.665006,0.255594,-0.376625,0.120929,-0.878126,0.534572,0.356373,-0.626352,-0.183599,-0.232597,-0.0626125,0.564943
1480.68,0.921913,0.353006,3,7,0,-1466.42,1.8946,1.76708,1.77335,2.50465,-0.116198,0.221113,0.121805,-0.310617,0.147545,0.195637,-0.625484,0.572104,0.157849,0.153259,-1.03633,-0.0772749,-0.239474,-0.499227,0.235198,-0.212584,-0.427411,0.154265,1.46597,0.88743,-0.377545,0.106455,-0.0511452,-0.193478,-0.920477,0.0985077,0.251586,-0.362673,-0.341726,-0.162992,-0.298409,0.520524
1482.18,0.931557,0.353006,3,15,0,-1466.69,1.74925,1.8613,1.9717,2.47579,-0.892605,-0.218833,-0.175311,-0.137294,0.175789,-0.031061,-0.498638,0.554382,0.121552,0.22987,-0.781946,0.0441799,-0.376394,-0.395538,0.505381,-0.544031,-0.722938,-0.583695,1.59369,0.882728,-0.356333,0.316048,0.019727,-0.18365,-1.09582,0.55875,0.305795,-1.08431,-0.196157,-0.266705,-0.44416,0.605759
1483.86,0.924802,0.353006,4,15,0,-1466.65,1.74235,1.69886,1.69345,2.38175,-0.329195,-0.0151907,-0.104874,-0.114207,0.0457935,-0.0216621,-0.415945,0.624848,0.320846,0.414882,-0.473152,0.0716643,-0.259133,-0.317021,0.606354,-0.280683,-0.56607,-0.203607,1.46304,0.989216,-0.16086,0.411764,0.131999,-0.138378,-0.605475,0.67602,0.367525,-0.207875,-0.0997934,0.220075,-0.0545852,0.441256
1479.49,0.691766,0.353006,3,7,0,-1464.57,1.85795,1.76711,1.74524,2.3699,-0.308537,-0.0535958,-0.125073,-0.206402,0.142797,0.0613818,-0.491741,0.651691,0.334609,0.421343,-0.410784,0.00516818,-0.185471,-0.227611,0.505721,-0.291993,-0.580423,-0.167528,1.48586,0.896209,-0.115291,0.477254,0.257234,-0.236546,-0.60043,0.799589,0.394102,-0.250798,-0.133548,0.283372,-0.0554986,0.432028
1484.38,0.845032,0.353006,4,15,0,-1462.25,1.68899,1.7509,1.76015,2.42514,-0.128164,-0.142963,0.0556143,-0.205812,0.200694,0.0967222,-0.479626,0.603728,0.349998,0.216947,-0.513494,-0.0338786,-0.195599,-0.0851968,0.614389,-0.051103,-0.390335,-0.0542168,1.53942,0.870945,-0.352985,0.320548,0.219992,-0.147967,-1.14024,0.852254,0.355306,-0.837893,0.0784466,0.034811,-0.14645,0.50501
1484.49,0.891662,0.353006,4,15,0,-1469.12,1.57138,1.60546,1.64463,2.30367,-0.271895,0.498952,0.294696,0.187998,0.373913,0.467535,-0.270653,0.871925,0.388911,0.46228,-0.583229,0.384187,-0.24596,-0.2159,0.504625,-0.229102,-0.283148,-0.271392,1.66522,1.1175,0.0458854,0.447959,0.240223,0.0564562,-0.514014,0.648607,0.551653,-0.234801,-0.233741,0.0750458,0.140581,0.618744
1482.57,0.73963,0.353006,3,7,0,-1464.93,1.57564,1.5723,1.64343,2.24193,-0.306846,0.505459,0.18503,0.0719737,0.320295,0.477567,-0.0974482,0.969373,0.254939,0.318392,-0.419821,0.369822,-0.207876,-0.193538,0.434084,-0.183038,-0.339793,-0.171856,1.69102,1.13736,-0.0163292,0.414678,0.23154,0.123395,-0.508393,0.747552,0.563178,-0.184659,-0.238051,0.0902496,0.0582984,0.677905
1473.97,0.78063,0.353006,3,7,0,-1462.23,1.64767,1.57801,1.6474,2.29378,-0.484615,0.279384,0.218362,0.255436,0.270525,0.1856,-0.384997,0.604882,0.53979,0.546688,-0.631514,-0.0557704,-0.522107,0.343271,0.711026,-0.254087,-0.673836,-0.111176,1.91534,1.24822,-0.13221,0.100037,0.475921,-0.018746,-1.36554,0.662029,0.375664,-0.658989,0.0766035,0.104742,0.213591,0.500103
1475.66,1,0.353006,3,7,0,-1458.12,1.66721,1.71882,1.78903,2.36215,0.252267,0.0642923,0.189857,-0.14615,0.386055,0.313505,-0.169347,0.849312,0.0198497,0.227654,-0.4803,0.251317,0.0181412,-0.708913,0.449913,-0.0582825,-0.203828,-0.184813,1.62351,1.07255,-0.100425,0.586078,-0.005441,0.0462671,-0.460576,0.639872,0.541183,-0.3952,-0.314294,-0.0817163,-0.278555,0.651716
1477.74,0.9896,0.353006,4,15,0,-1458.24,1.7276,1.75304,1.75893,2.35148,-0.34381,-0.111407,0.302467,0.327131,0.317844,0.17061,-0.45977,0.441756,0.314705,0.404829,-0.554315,-0.125191,-0.238564,-0.415016,0.50182,0.105322,-0.234604,-0.117821,1.52907,0.997129,0.0480764,0.00210469,0.314333,-0.202348,-1.15514,0.53366,0.378642,-0.745714,-0.503885,-0.130817,0.157367,0.633207
1474.24,0.868676,0.353006,3,15,0,-1453.56,1.80812,1.74914,1.83261,2.53347,-0.45956,-0.184761,0.0370319,-0.128678,-0.0982677,0.247939,-0.645726,0.641665,0.100458,0.333442,-0.870261,-0.00487262,-0.3431,-0.415992,-0.0530799,-0.191662,-0.597833,-0.0552654,1.61938,0.76049,-0.145227,0.427871,-0.000426493,0.089571,-1.22094,0.52087,0.728219,-0.991389,-0.383117,0.0520685,-0.129451,0.460568
1483.37,1,0.353006,3,7,0,-1463.51,1.88289,1.8716,1.89414,2.53639,-0.508987,-0.000394232,0.0867248,-0.102771,0.195701,0.188017,-0.756659,0.482421,-0.0198355,0.260585,-0.872079,-0.145051,-0.426896,-0.274469,0.6105,-0.17058,-0.744386,-0.420497,1.57953,1.00728,-0.469125,0.0518501,0.0155633,-0.132125,-0.839113,0.589636,0.0527042,-1.01417,-0.129115,-0.300419,-0.0930497,0.787038
1484.03,0.759691,0.353006,3,7,0,-1462.88,1.97335,1.84623,2.02237,2.50851,-0.610374,0.0835187,-0.0805421,-0.212198,0.20737,0.0315223,-0.579575,0.598002,-0.161113,0.175902,-0.666519,-0.0151214,-0.503641,-0.186956,0.328348,-0.465414,-0.615461,-0.76518,1.54727,1.00416,-0.355655,0.265135,0.194957,-0.300101,-1.03279,0.438628,0.112866,-0.884454,-0.296695,-0.247774,-0.0765665,0.610354
1484.72,0.808031,0.353006,3,15,0,-1464.8,1.75075,1.74775,1.96798,2.45299,0.030009,-0.16968,0.109045,-0.0981078,0.0729187,0.135594,-0.544087,0.45737,0.359074,0.225687,-0.786096,-0.0569608,-0.300909,-0.464351,0.41502,0.0535371,-0.44623,0.0363784,1.57978,0.923535,-0.21317,0.0948921,-0.124355,0.041792,-0.909852,0.476367,0.379545,-0.486032,-0.207605,-0.0436745,-0.340213,0.474431
1485.02,0.875979,0.353006,3,7,0,-1468.4,1.70842,1.67928,1.69469,2.41175,-0.53667,0.274121,-0.0136086,-0.0153507,0.327535,0.145032,-0.26901,0.744653,-0.0633244,0.30762,-0.452549,0.0921938,-0.311643,-0.225322,0.488817,-0.42277,-0.571139,-0.691504,1.63507,1.14464,-0.224805,0.411059,0.373423,-0.163473,-0.836476,0.591833,0.322349,-0.70234,-0.192738,-0.115476,0.0527636,0.505773
1483.54,0.954976,0.353006,4,15,0,-1470.65,1.84893,1.80175,1.82574,2.45564,-0.431221,-0.225275,-0.294328,-0.0789763,0.1158,-0.115919,-0.494501,0.40694,0.270301,0.276454,-0.706783,-0.191553,-0.384663,-0.216626,0.39961,-0.105999,-0.374625,0.0176691,1.55507,1.05387,-0.358166,0.366798,-0.107684,0.182655,-1.05478,0.514274,0.316603,-1.0135,-0.21078,-0.112137,-0.111888,0.448077
1482.22,0.830634,0.353006,4,15,0,-1467.6,1.76659,1.71365,1.86429,2.52083,-0.240527,0.390917,-0.0979138,-0.135767,0.174368,0.352495,-0.489731,0.662344,0.0428024,0.242961,-0.600365,0.179889,-0.511725,-0.633478,0.215817,-0.053054,-0.358778,-0.429979,1.57558,0.833693,-0.172443,0.028185,0.0185376,-0.243997,-0.960383,0.21096,0.431316,-0.503969,-0.102922,-0.19743,-0.196457,0.558575
1484.44,0.999204,0.353006,3,7,0,-1470.57,1.89026,1.82344,1.78697,2.43912,-0.258133,0.00624852,-0.0209672,-0.304335,0.114073,-0.275798,-0.634962,0.569965,0.352342,0.199671,-0.687671,-0.00290891,-0.465064,-0.428351,0.382346,0.0910986,-0.425182,-0.023642,1.60679,0.857097,-0.395308,0.306126,0.284891,-0.0875288,-0.913077,0.616743,0.287615,-0.474255,-0.409801,-0.114448,-0.0753894,0.533109
1483.61,0.669586,0.353006,4,15,0,-1469.34,1.72635,1.65089,1.89079,2.57484,-0.0756217,0.185597,0.179741,-0.186678,0.189775,0.251995,-0.472508,0.476872,0.0786118,0.186385,-0.717667,0.0280803,-0.505888,-0.210672,0.370583,-0.224608,-0.429656,-0.642567,1.62854,1.10768,-0.215916,-0.100041,-0.0570331,-0.0400294,-0.913039,0.574344,0.288827,-0.830486,-0.111698,-0.156297,-0.222966,0.516123
1485.07,1,0.353006,3,7,0,-1474.09,1.92579,1.93653,1.78044,2.51374,-0.230042,-0.0663556,-0.0899931,-0.161137,0.0607472,0.0167023,-0.889202,0.592536,-0.0523596,0.339858,-0.651385,-0.0902985,-0.181972,-0.58732,0.506969,-0.309551,-0.694992,-0.193594,1.52686,0.860827,-0.375653,0.372214,0.0484366,0.0130012,-1.11767,0.421464,0.342564,-0.629861,-0.533827,-0.150297,-0.148462,0.524382
1483.86,0.871493,0.353006,3,7,0,-1467.49,1.79914,1.74225,1.91113,2.55088,-0.364895,-0.304084,-0.26076,-0.172944,0.161883,0.344801,-0.945069,0.648859,-0.0171437,0.324178,-0.656713,-0.127137,-0.116725,-0.33109,0.298402,-0.370577,-0.699293,-0.494153,1.61198,0.900439,-0.212854,0.148639,0.0989661,-0.105788,-1.0428,0.538469,0.328913,-0.649851,-0.542079,-0.0891227,-0.302433,0.589472
1478.21,0.553948,0.353006,4,31,0,-1459.57,1.60669,1.32718,1.60642,2.33148,0.00714499,0.539923,0.466427,0.0987394,0.34039,0.000942344,-0.0551795,0.64421,0.432531,0.301883,-0.640119,0.271924,-0.52789,-0.134231,0.681879,0.00264985,-0.254527,-0.104795,1.78242,1.17486,-0.220611,0.430891,0.203285,-0.0010033,-0.810952,0.584239,0.401292,-0.678289,0.0910834,-0.0530083,-0.042405,0.527371
1480.61,0.907775,0.353006,3,7,0,-1464.43,1.56535,1.59255,1.65698,2.19011,0.0157945,0.342217,0.368288,0.176602,0.374789,0.0993162,-0.180773,0.608237,0.612179,0.201313,-0.859863,0.0271101,-0.384399,-0.228876,0.689054,0.263536,-0.136024,0.0253525,1.81819,1.24616,-0.299171,0.38551,0.239545,0.0409692,-0.877203,0.67273,0.31338,-0.700227,0.187611,0.162993,0.128256,0.526034
1481.17,0.96996,0.353006,4,15,0,-1461.73,1.53693,1.50114,1.56438,2.25932,-0.0160602,0.402933,0.370153,0.115744,0.65015,0.357713,-0.217918,0.798312,0.484117,0.446972,-1.1132,-0.101451,-0.319415,-0.0932856,0.617692,0.118226,-0.0605735,0.0500171,1.82753,1.35593,-0.0459501,0.381484,0.352799,0.361544,-0.812905,0.76476,0.543832,-0.615572,-0.0624873,0.0859851,0.379121,0.579585
1479.44,0.630708,0.353006,4,15,0,-1455.16,1.50876,1.48297,1.59244,2.19596,-0.138757,0.34064,0.188681,0.126369,0.532726,0.292151,-0.274681,0.822342,0.509407,0.560137,-1.09967,-0.118131,-0.500888,-0.10808,0.589662,-0.0782332,-0.00114113,0.00282696,1.86073,1.29588,-0.122127,0.358758,0.302981,0.38903,-0.850471,0.735236,0.432468,-0.806255,-0.269182,0.117612,0.286039,0.562398
1473.52,0.522479,0.353006,4,15,0,-1455.36,1.73229,1.59497,1.7545,2.49818,-0.194969,0.11256,0.203368,0.0203946,0.125303,0.280999,-0.402715,0.635346,-0.0564948,0.233848,-0.17165,0.423316,0.0974257,-0.204936,0.621034,-0.0565244,-0.810967,-0.330166,1.8167,0.91188,-0.138421,0.348836,0.161709,-0.408899,-0.943346,0.601729,0.528325,-0.451775,0.119149,-0.0517701,-0.401788,0.619396
1480.36,0.998951,0.353006,4,15,0,-1460.15,1.80745,1.88399,1.84069,2.48271,-0.217449,0.109575,0.176245,0.0288719,0.380257,0.194279,-0.227824,0.587656,0.109939,0.257698,-1.01823,-0.291622,-0.546738,-0.208608,0.418268,-0.443518,-0.556102,-0.676921,1.55525,1.08874,-0.148861,0.0152788,0.0640356,0.116061,-1.10095,0.725203,0.270875,-0.735061,-0.396456,0.132316,-0.0498625,0.59424
1475.39,0.8643,0.353006,3,7,0,-1459.52,1.83154,1.70306,1.83635,2.51232,-0.347338,-0.199624,-0.046482,-0.0928512,0.137588,0.235632,-0.234239,0.571203,0.357835,0.447928,-0.900413,-0.0281456,-0.399629,-0.350239,0.481052,-0.584426,-1.27698,-0.618691,1.49116,0.700245,-0.279232,0.216182,0.0806439,-0.0568454,-1.18364,0.328214,0.493583,-0.828979,-0.456373,-0.226292,-0.093242,0.47448
1476.49,0.949513,0.353006,4,15,0,-1459.36,1.70781,1.67162,1.5813,2.19008,-0.029998,0.492885,0.433442,0.0486327,0.117418,0.442542,-0.272531,0.863837,0.653675,0.53578,-0.197554,0.160623,-0.256381,-0.199899,0.690165,0.0148207,-0.410912,-0.230782,1.7926,0.978842,-0.0833961,0.192109,0.33744,0.163411,-0.976272,0.561278,0.472113,-0.382443,-0.194284,-0.138984,0.0278685,0.413731
1480.25,0.97489,0.353006,3,7,0,-1460.24,1.61631,1.52015,1.7123,2.33189,-0.0904684,0.384856,0.207824,0.1359,0.371751,0.606117,-0.5168,0.756958,0.0883721,0.186204,-0.370912,-0.0501003,-0.45954,-0.00954929,0.458736,-0.302025,-0.548761,-0.312452,1.76236,1.24197,-0.10059,0.26211,0.433644,0.0774055,-0.764933,0.659696,0.332263,-0.543688,-0.322371,0.305334,0.221009,0.498562
1484.31,0.985113,0.353006,3,7,0,-1468.31,1.7223,1.69186,1.65713,2.32352,-0.267571,0.130275,0.0520321,-0.205743,0.265989,0.426074,-0.275892,0.785267,0.322622,0.381385,-0.43709,0.213842,-0.334813,-0.371687,0.50113,0.0285819,-0.72309,-0.27341,1.6707,1.10495,0.0845437,0.310816,0.356702,0.211053,-0.3492,0.57044,0.571559,-0.454265,-0.220884,-0.245596,-0.201101,0.579554
1482.74,0.943389,0.353006,4,15,0,-1470.59,1.77806,1.66189,1.70992,2.39945,-0.0712464,0.1051,0.0183432,-0.0567026,0.169481,0.0415724,-0.222627,0.822933,0.273419,0.20806,-0.311575,0.12161,-0.136646,-0.348666,0.311966,-0.0100562,-0.408031,-0.445797,1.72276,1.07751,-0.160174,0.535427,0.147338,0.0671695,-0.582653,0.459318,0.421584,-0.541211,-0.455648,-0.413788,-0.535083,0.519622
1480.32,0.793026,0.353006,4,15,0,-1464.4,1.54254,1.65851,1.61077,2.30949,-0.24946,0.384989,0.188228,0.103242,0.215655,-0.117591,-0.268571,0.974263,0.283795,0.396707,-0.591847,0.368395,-0.0945096,-0.316742,0.559159,-0.117323,0.000568288,-0.27091,1.83274,1.187,0.0647282,0.602194,0.176766,0.147173,-1.03102,0.632114,0.522487,-0.580132,-0.226986,-0.0743697,-0.411533,0.650944
1475.72,0.810755,0.353006,4,15,0,-1455.51,1.3577,1.43596,1.46169,2.18539,0.0349155,0.304621,0.393755,0.225638,0.609931,0.852466,-0.418762,0.628014,0.508626,0.606205,-0.296589,0.153675,-0.0248587,0.169784,0.767115,0.144263,-0.636217,0.0456257,1.9735,1.29025,-0.242733,0.349781,0.480513,0.181542,-0.898489,0.908251,0.646474,-0.494083,0.0359829,0.300649,0.533524,0.629766
1472.81,0.931942,0.353006,3,7,0,-1457.48,1.50223,1.42452,1.54258,2.07965,0.106412,0.74587,0.394782,0.226975,0.438739,0.225758,-0.280156,0.923471,0.571218,0.527864,-0.72976,0.250848,0.482261,-0.166432,0.902376,-0.0775967,-0.0418441,0.0100632,1.89802,1.34642,0.0835094,0.683885,0.442831,0.0717747,-0.546309,0.574604,0.936335,-0.569114,0.205326,0.463838,-0.0997342,0.706356
1470.28,0.856004,0.353006,4,15,0,-1450.67,1.45473,1.42284,1.4572,2.15357,-0.351002,0.181824,0.263056,0.245237,0.192395,0.423397,-0.205295,0.899014,0.209711,0.651193,-0.878512,0.261045,-0.201688,0.227234,0.884739,0.247564,-0.597585,-0.553369,1.87703,1.30753,0.241896,0.69504,0.384536,-0.0417301,-0.531804,1.19834,0.6028,-0.477388,0.0442976,-0.0754872,0.377303,0.61103
1473.6,0.830208,0.353006,4,15,0,-1447.06,1.70601,1.62504,1.64038,2.28648,0.18381,0.342445,0.240335,-0.0159808,0.57251,0.249646,-0.346799,0.613284,0.500086,0.2755,-0.206299,0.140234,-0.195914,-0.497355,0.454878,-0.248434,-0.114023,0.0538111,1.68506,0.925865,-0.370736,0.236988,0.171681,0.273945,-1.38283,0.276377,0.495978,-0.50674,-0.130536,0.208175,-0.358602,0.649332
1460.49,0.757318,0.353006,3,7,0,-1450.68,1.69287,1.70425,1.8065,2.20812,-0.518389,-0.125338,0.0867616,0.111427,-0.0331347,0.188905,-0.222694,0.705753,-0.0399398,0.481425,-1.67604,0.0147513,-0.360248,0.0133496,0.590457,0.23209,-0.731826,-0.387639,1.69944,1.21639,0.0676422,0.357027,-0.0916421,-0.241801,-0.509612,0.941315,0.416524,-0.625336,-0.0809689,-0.276333,0.0536162,0.493878
